mse,predictions,actual,best_params
7998.482903162456,"[[  51.179634 -115.71071 ]
 [  51.17979  -115.7087  ]
 [  51.1795   -115.70749 ]
 ...
 [  51.285534 -115.25847 ]
 [  51.285534 -115.25846 ]
 [  51.285534 -115.25846 ]]","[[  51.224965  -115.7855097]
 [  51.2259767 -115.7855211]
 [  51.2259594 -115.7857789]
 ...
 [  51.1339683 -115.686495 ]
 [  51.1341239 -115.6862997]
 [  51.1372492 -115.6798625]]","{'lr': 0.001, 'nodes': 256, 'layers': 3}"
