mse,predictions,actual,best_params,MAE_Latitude,RMSE_Latitude,MAE_Longitude,RMSE_Longitude,Mean_Haversine_Distance,Median_Haversine_Distance
0.004102238331476559,"[[  51.79754531 -115.41707632]
 [  51.80516113 -115.42288064]
 [  51.81101852 -115.42696294]
 ...
 [  51.77035711 -115.38919009]
 [  51.7703571  -115.3891901 ]
 [  51.7703571  -115.38919009]]","[[  51.895111 -115.458526]
 [  51.895192 -115.451705]
 [  51.895329 -115.451533]
 ...
 [  51.891727 -115.460463]
 [  51.941368 -115.403011]
 [  51.942048 -115.403079]]","{'lr': 0.0001, 'nodes': 128, 'layers': 3}",0.059529779315518686,0.06944848853628464,0.042396822266993955,0.058149669844107084,7.684736781170868,6.339764740239613
