mse,predictions,actual,best_params,MAE_Latitude,RMSE_Latitude,MAE_Longitude,RMSE_Longitude,Mean_Haversine_Distance,Median_Haversine_Distance
8047.45042243498,"[[  51.785873 -115.50862 ]
 [  51.78814  -115.51317 ]
 [  51.79296  -115.51944 ]
 ...
 [  51.66687  -115.60564 ]
 [  51.66687  -115.60564 ]
 [  51.66687  -115.60564 ]]","[[  51.794591 -115.487984]
 [  51.794501 -115.488023]
 [  51.794678 -115.488149]
 ...
 [  51.784426 -115.421682]
 [  51.784366 -115.421699]
 [  51.784414 -115.421589]]","{'lr': 0.001, 'nodes': 256, 'layers': 3}",0.05353381434316862,0.06246161136914189,0.23019213447968492,0.2557496779149337,17.492124997949574,16.22813832567297
