individual-id,event-id,timestamp,location-long,location-lat,animal-type,Pack name
B042,2048103217,2002-12-20 19:02:06,-115.9016161,51.6568289,Wolf,Red Deer
B042,2048103218,2002-12-20 23:01:18,-115.7224442,51.6866394,Wolf,Red Deer
B042,2048103219,2002-12-21 03:02:10,-115.7871289,51.6795861,Wolf,Red Deer
B042,2048103220,2002-12-21 08:02:11,-115.8192194,51.6810419,Wolf,Red Deer
B042,2048103221,2002-12-21 09:01:30,-115.8180678,51.6803392,Wolf,Red Deer
B042,2048103222,2002-12-21 10:02:39,-115.8175533,51.6806392,Wolf,Red Deer
B042,2048103223,2002-12-21 11:02:32,-115.8166536,51.6806181,Wolf,Red Deer
B042,2048103224,2002-12-21 12:00:42,-115.8164583,51.6806322,Wolf,Red Deer
B042,2048103225,2002-12-21 13:02:20,-115.8166614,51.6807625,Wolf,Red Deer
B042,2048103226,2002-12-21 14:01:53,-115.8165972,51.6807228,Wolf,Red Deer
B042,2048103227,2002-12-21 15:01:54,-115.8166908,51.6808306,Wolf,Red Deer
B042,2048103228,2002-12-21 16:01:52,-115.8170836,51.6807456,Wolf,Red Deer
B042,2048103229,2002-12-21 17:00:21,-115.8164489,51.6807267,Wolf,Red Deer
B042,2048103230,2002-12-21 19:01:10,-115.8156894,51.6796864,Wolf,Red Deer
B042,2048103231,2002-12-21 20:01:23,-115.8156269,51.6797872,Wolf,Red Deer
B042,2048103232,2002-12-21 21:00:58,-115.80865,51.6755633,Wolf,Red Deer
B042,2048103233,2002-12-21 22:02:39,-115.7760139,51.6597133,Wolf,Red Deer
B042,2048103234,2002-12-21 23:02:10,-115.7417203,51.6423817,Wolf,Red Deer
B042,2048103235,2002-12-22 00:01:34,-115.7693036,51.6409206,Wolf,Red Deer
B042,2048103236,2002-12-22 01:01:17,-115.7740172,51.6458014,Wolf,Red Deer
B042,2048103237,2002-12-22 02:01:10,-115.7897669,51.6457322,Wolf,Red Deer
B042,2048103238,2002-12-22 03:00:25,-115.7884067,51.6523811,Wolf,Red Deer
B042,2048103239,2002-12-22 04:00:52,-115.7952692,51.6505,Wolf,Red Deer
B042,2048103240,2002-12-22 05:00:37,-115.7863472,51.6544131,Wolf,Red Deer
B042,2048103241,2002-12-22 06:00:43,-115.8363778,51.6813928,Wolf,Red Deer
B042,2048103242,2002-12-22 07:02:08,-115.8251064,51.6674578,Wolf,Red Deer
B042,2048103243,2002-12-22 11:01:12,-115.8338733,51.6645042,Wolf,Red Deer
B042,2048103244,2002-12-22 15:01:22,-115.8339003,51.6644753,Wolf,Red Deer
B042,2048103245,2002-12-22 19:01:09,-115.8416272,51.6636603,Wolf,Red Deer
B042,2048103246,2002-12-22 23:02:02,-115.8325883,51.6299186,Wolf,Red Deer
B042,2048103247,2002-12-23 03:01:33,-115.7850364,51.5593194,Wolf,Red Deer
B042,2048103248,2002-12-23 07:00:49,-115.8420508,51.5256208,Wolf,Red Deer
B042,2048103249,2002-12-23 11:01:51,-115.8455808,51.5226489,Wolf,Red Deer
B042,2048103250,2002-12-23 15:02:01,-115.8462864,51.5215747,Wolf,Red Deer
B042,2048103251,2002-12-23 19:01:07,-115.8454739,51.5216547,Wolf,Red Deer
B042,2048103252,2002-12-23 23:01:49,-115.8288222,51.5260206,Wolf,Red Deer
B042,2048103253,2002-12-24 07:01:52,-115.8233372,51.5221083,Wolf,Red Deer
B042,2048103254,2002-12-24 11:01:50,-115.8180994,51.5150164,Wolf,Red Deer
B042,2048103255,2002-12-24 15:01:19,-115.8396325,51.4886317,Wolf,Red Deer
B042,2048103256,2002-12-24 19:01:29,-115.8574136,51.4856697,Wolf,Red Deer
B042,2048103257,2002-12-24 23:01:50,-115.8193981,51.51817,Wolf,Red Deer
B042,2048103258,2002-12-25 07:01:27,-115.83842,51.6617936,Wolf,Red Deer
B042,2048103259,2002-12-25 11:01:18,-115.8384969,51.6617403,Wolf,Red Deer
B042,2048103260,2002-12-25 15:01:16,-115.8384947,51.6618181,Wolf,Red Deer
B042,2048103261,2002-12-25 19:02:48,-115.8957244,51.7237617,Wolf,Red Deer
B042,2048103262,2002-12-25 23:01:19,-115.9145803,51.7211603,Wolf,Red Deer
B042,2048103263,2002-12-26 03:01:13,-115.8917417,51.7053364,Wolf,Red Deer
B042,2048103264,2002-12-26 07:01:15,-115.8780028,51.6768883,Wolf,Red Deer
B042,2048103265,2002-12-26 11:01:57,-115.8778508,51.6767583,Wolf,Red Deer
B042,2048103266,2002-12-26 15:01:31,-115.8781797,51.6767778,Wolf,Red Deer
B042,2048103267,2002-12-26 19:01:08,-115.9944531,51.6785264,Wolf,Red Deer
B042,2048103268,2002-12-26 23:01:18,-116.0296403,51.6701339,Wolf,Red Deer
B042,2048103269,2002-12-27 07:02:01,-115.9203486,51.6854719,Wolf,Red Deer
B042,2048103270,2002-12-27 11:01:32,-115.9169347,51.6855308,Wolf,Red Deer
B042,2048103271,2002-12-27 23:02:42,-115.875875,51.6691136,Wolf,Red Deer
B042,2048103272,2002-12-28 03:01:31,-115.7813936,51.6772494,Wolf,Red Deer
B042,2048103273,2002-12-28 07:01:08,-115.6841069,51.7166339,Wolf,Red Deer
B042,2048103274,2002-12-28 08:00:21,-115.6741572,51.72337,Wolf,Red Deer
B042,2048103275,2002-12-28 10:02:43,-115.7349239,51.6834233,Wolf,Red Deer
B042,2048103276,2002-12-28 11:01:08,-115.7445872,51.6825461,Wolf,Red Deer
B042,2048103277,2002-12-28 12:01:21,-115.7449786,51.6834722,Wolf,Red Deer
B042,2048103278,2002-12-28 13:00:49,-115.7450094,51.683325,Wolf,Red Deer
B042,2048103279,2002-12-28 14:00:55,-115.7450689,51.6832986,Wolf,Red Deer
B042,2048103280,2002-12-28 15:00:58,-115.7449894,51.6833972,Wolf,Red Deer
B042,2048103281,2002-12-28 16:00:48,-115.7448353,51.6833292,Wolf,Red Deer
B042,2048103282,2002-12-28 17:00:48,-115.7450781,51.6833794,Wolf,Red Deer
B042,2048103283,2002-12-28 18:01:00,-115.7450972,51.6833311,Wolf,Red Deer
B042,2048103284,2002-12-28 19:01:09,-115.7450467,51.6833392,Wolf,Red Deer
B042,2048103285,2002-12-28 20:00:48,-115.7451158,51.6833247,Wolf,Red Deer
B042,2048103286,2002-12-28 21:00:54,-115.74496,51.6834233,Wolf,Red Deer
B042,2048103287,2002-12-29 00:02:40,-115.7095725,51.6845994,Wolf,Red Deer
B042,2048103288,2002-12-29 01:01:07,-115.69907,51.6842386,Wolf,Red Deer
B042,2048103289,2002-12-29 02:02:41,-115.7318342,51.6769158,Wolf,Red Deer
B042,2048103290,2002-12-29 03:00:52,-115.7787881,51.6807817,Wolf,Red Deer
B042,2048103291,2002-12-29 04:01:40,-115.7695372,51.6811328,Wolf,Red Deer
B042,2048103292,2002-12-29 05:01:38,-115.7908883,51.6931417,Wolf,Red Deer
B042,2048103293,2002-12-29 06:00:44,-115.8100961,51.7134217,Wolf,Red Deer
B042,2048103294,2002-12-29 07:01:11,-115.8087364,51.7169508,Wolf,Red Deer
B042,2048103295,2002-12-29 11:00:48,-115.7878831,51.6720794,Wolf,Red Deer
B042,2048103296,2002-12-29 15:02:37,-115.7930497,51.6737444,Wolf,Red Deer
B042,2048103297,2002-12-29 19:01:34,-115.7985008,51.6963519,Wolf,Red Deer
B042,2048103298,2002-12-29 23:01:19,-115.7951697,51.6832367,Wolf,Red Deer
B042,2048103299,2002-12-30 03:01:14,-115.7975672,51.6752028,Wolf,Red Deer
B042,2048103300,2002-12-30 07:01:17,-115.8285067,51.6766653,Wolf,Red Deer
B042,2048103301,2002-12-30 11:01:47,-115.91758,51.6872914,Wolf,Red Deer
B042,2048103302,2002-12-30 15:01:19,-115.9166925,51.6887456,Wolf,Red Deer
B042,2048103303,2002-12-30 23:01:08,-115.9965883,51.6201717,Wolf,Red Deer
B042,2048103304,2002-12-31 03:01:33,-115.9605203,51.5917408,Wolf,Red Deer
B042,2048103305,2002-12-31 07:01:33,-115.9617908,51.5941414,Wolf,Red Deer
B042,2048103306,2002-12-31 15:01:18,-115.9519808,51.58932,Wolf,Red Deer
B042,2048103307,2002-12-31 19:01:18,-115.9521853,51.5893933,Wolf,Red Deer
B042,2048103308,2002-12-31 23:01:18,-115.9520467,51.5893317,Wolf,Red Deer
B042,2048103309,2003-01-01 03:01:12,-115.9781864,51.5640403,Wolf,Red Deer
B042,2048103310,2003-01-01 11:01:49,-116.2065417,51.4750461,Wolf,Red Deer
B042,2048103311,2003-01-01 23:02:35,-116.231705,51.4874989,Wolf,Red Deer
B042,2048103312,2003-01-02 03:01:33,-116.2317817,51.4873547,Wolf,Red Deer
B042,2048103313,2003-01-02 15:02:48,-116.2321064,51.4866981,Wolf,Red Deer
B042,2048103314,2003-01-02 19:01:48,-116.2319036,51.4869858,Wolf,Red Deer
B042,2048103315,2003-01-02 23:01:32,-116.2322694,51.4871533,Wolf,Red Deer
B042,2048103316,2003-01-03 03:02:00,-116.2317064,51.4876669,Wolf,Red Deer
B042,2048103317,2003-01-03 07:02:52,-116.2315247,51.4875419,Wolf,Red Deer
B042,2048103318,2003-01-03 19:01:18,-116.2445317,51.513,Wolf,Red Deer
B042,2048103319,2003-01-03 23:00:50,-116.2471872,51.5259775,Wolf,Red Deer
B042,2048103320,2003-01-04 03:00:51,-116.2700356,51.5471064,Wolf,Red Deer
B042,2048103321,2003-01-04 07:00:51,-116.2702211,51.5468928,Wolf,Red Deer
B042,2048103322,2003-01-04 08:01:31,-116.2699836,51.5469792,Wolf,Red Deer
B042,2048103323,2003-01-04 10:01:18,-116.2705642,51.5468975,Wolf,Red Deer
B042,2048103324,2003-01-04 11:01:31,-116.2706117,51.5468042,Wolf,Red Deer
B042,2048103325,2003-01-04 15:01:48,-116.2934986,51.5564708,Wolf,Red Deer
B042,2048103326,2003-01-04 18:02:19,-116.2759967,51.5349036,Wolf,Red Deer
B042,2048103327,2003-01-04 19:01:09,-116.2753192,51.5351569,Wolf,Red Deer
B042,2048103328,2003-01-04 20:02:29,-116.2753589,51.5350469,Wolf,Red Deer
B042,2048103329,2003-01-04 23:02:16,-116.2087406,51.5023914,Wolf,Red Deer
B042,2048103330,2003-01-05 02:01:33,-116.1989456,51.5173506,Wolf,Red Deer
B042,2048103331,2003-01-05 03:00:48,-116.1987217,51.5171597,Wolf,Red Deer
B042,2048103332,2003-01-05 04:01:59,-116.1987864,51.5171194,Wolf,Red Deer
B042,2048103333,2003-01-05 05:00:48,-116.19869,51.5169447,Wolf,Red Deer
B042,2048103334,2003-01-05 06:01:03,-116.1987828,51.5171061,Wolf,Red Deer
B042,2048103335,2003-01-05 11:01:42,-116.1397339,51.6284169,Wolf,Red Deer
B042,2048103336,2003-01-05 15:01:28,-116.1434622,51.6428678,Wolf,Red Deer
B042,2048103337,2003-01-05 19:01:18,-116.1436244,51.6426828,Wolf,Red Deer
B042,2048103338,2003-01-05 23:01:08,-116.1434039,51.6335758,Wolf,Red Deer
B042,2048103339,2003-01-06 03:02:19,-116.1350175,51.6007117,Wolf,Red Deer
B042,2048103340,2003-01-06 07:01:57,-116.1350361,51.6007039,Wolf,Red Deer
B042,2048103341,2003-01-06 11:01:32,-116.1349856,51.6008664,Wolf,Red Deer
B042,2048103342,2003-01-06 15:01:33,-116.0950736,51.5567369,Wolf,Red Deer
B042,2048103343,2003-01-06 19:01:48,-115.9513192,51.5395336,Wolf,Red Deer
B042,2048103344,2003-01-06 23:01:34,-115.9509106,51.5398419,Wolf,Red Deer
B042,2048103345,2003-01-07 03:02:19,-115.9513181,51.5399783,Wolf,Red Deer
B042,2048103346,2003-01-07 07:02:50,-115.9510092,51.5381572,Wolf,Red Deer
B042,2048103347,2003-01-07 15:02:04,-115.9512142,51.54004,Wolf,Red Deer
B042,2048103348,2003-01-07 19:01:18,-115.9379386,51.5345933,Wolf,Red Deer
B042,2048103349,2003-01-08 03:01:12,-115.8825378,51.6465081,Wolf,Red Deer
B042,2048103350,2003-01-08 07:00:51,-115.8394425,51.6431658,Wolf,Red Deer
B042,2048103351,2003-01-08 11:01:18,-115.8402767,51.6419725,Wolf,Red Deer
B042,2048103352,2003-01-08 15:01:11,-115.8397939,51.6430819,Wolf,Red Deer
B042,2048103353,2003-01-08 19:01:18,-115.8446814,51.6442528,Wolf,Red Deer
B042,2048103354,2003-01-08 23:01:23,-115.8340978,51.6629161,Wolf,Red Deer
B042,2048103355,2003-01-09 03:00:50,-115.784925,51.6741758,Wolf,Red Deer
B042,2048103356,2003-01-09 07:01:11,-115.7061036,51.69187,Wolf,Red Deer
B042,2048103357,2003-01-09 11:01:31,-115.7065553,51.6918242,Wolf,Red Deer
B042,2048103358,2003-01-09 15:01:37,-115.70676,51.6917089,Wolf,Red Deer
B042,2048103359,2003-01-09 19:01:32,-115.7611975,51.6777636,Wolf,Red Deer
B042,2048103360,2003-01-10 03:01:06,-115.7559564,51.6527453,Wolf,Red Deer
B042,2048103361,2003-01-10 07:01:48,-115.7601114,51.6768047,Wolf,Red Deer
B042,2048103362,2003-01-10 11:01:32,-115.7845644,51.6744075,Wolf,Red Deer
B042,2048103363,2003-01-10 15:02:17,-115.7817761,51.6741569,Wolf,Red Deer
B042,2048103364,2003-01-10 19:02:07,-115.7562858,51.65263,Wolf,Red Deer
B042,2048103365,2003-01-10 23:01:18,-115.7563331,51.6526456,Wolf,Red Deer
B042,2048103366,2003-01-11 03:01:31,-115.7563381,51.6525797,Wolf,Red Deer
B042,2048103367,2003-01-11 07:01:57,-115.7564975,51.6523667,Wolf,Red Deer
B042,2048103368,2003-01-11 08:01:30,-115.7567444,51.6524417,Wolf,Red Deer
B042,2048103369,2003-01-11 09:02:08,-115.7566989,51.6525908,Wolf,Red Deer
B042,2048103370,2003-01-11 11:01:18,-115.75665,51.6526492,Wolf,Red Deer
B042,2048103371,2003-01-11 13:02:21,-115.7594342,51.6586706,Wolf,Red Deer
B042,2048103372,2003-01-11 14:02:01,-115.7561231,51.6527536,Wolf,Red Deer
B042,2048103373,2003-01-11 15:01:18,-115.7560753,51.6529217,Wolf,Red Deer
B042,2048103374,2003-01-11 16:01:07,-115.7564603,51.6531222,Wolf,Red Deer
B042,2048103375,2003-01-11 17:01:00,-115.7564253,51.6527225,Wolf,Red Deer
B042,2048103376,2003-01-11 18:00:56,-115.7558558,51.6530136,Wolf,Red Deer
B042,2048103377,2003-01-11 19:02:09,-115.7558717,51.6528833,Wolf,Red Deer
B042,2048103378,2003-01-11 20:01:32,-115.7561914,51.6524136,Wolf,Red Deer
B042,2048103379,2003-01-11 21:01:18,-115.7560447,51.6525731,Wolf,Red Deer
B042,2048103380,2003-01-11 22:00:52,-115.7559531,51.6527164,Wolf,Red Deer
B042,2048103381,2003-01-11 23:02:28,-115.7557453,51.6527319,Wolf,Red Deer
B042,2048103382,2003-01-12 00:01:49,-115.7557553,51.6527914,Wolf,Red Deer
B042,2048103383,2003-01-12 01:01:18,-115.7565339,51.6529503,Wolf,Red Deer
B042,2048103384,2003-01-12 02:01:18,-115.7562158,51.6527914,Wolf,Red Deer
B042,2048103385,2003-01-12 04:01:32,-115.7566728,51.6527578,Wolf,Red Deer
B042,2048103386,2003-01-12 05:01:12,-115.7549711,51.6521542,Wolf,Red Deer
B042,2048103387,2003-01-12 06:02:03,-115.7559619,51.65288,Wolf,Red Deer
B042,2048103388,2003-01-12 11:02:18,-115.7563919,51.6530358,Wolf,Red Deer
B042,2048103389,2003-01-12 15:01:32,-115.7240094,51.6324794,Wolf,Red Deer
B042,2048103390,2003-01-12 19:02:47,-115.7549022,51.6518706,Wolf,Red Deer
B042,2048103391,2003-01-12 23:02:33,-115.7571047,51.6524344,Wolf,Red Deer
B042,2048103392,2003-01-13 07:01:11,-115.7820311,51.6741564,Wolf,Red Deer
B042,2048103393,2003-01-13 11:02:47,-115.7888406,51.6782681,Wolf,Red Deer
B042,2048103394,2003-01-13 15:01:10,-115.8141944,51.6797508,Wolf,Red Deer
B042,2048103395,2003-01-13 19:01:58,-115.81589,51.6785081,Wolf,Red Deer
B042,2048103396,2003-01-13 23:01:19,-115.8132203,51.6774953,Wolf,Red Deer
B042,2048103397,2003-01-14 03:01:32,-115.8412119,51.7545331,Wolf,Red Deer
B042,2048103398,2003-01-14 07:01:43,-115.8693103,51.7652292,Wolf,Red Deer
B042,2048103399,2003-01-14 15:01:21,-115.8687217,51.7672575,Wolf,Red Deer
B042,2048103400,2003-01-14 19:01:27,-115.8766308,51.7709372,Wolf,Red Deer
B042,2048103401,2003-01-14 23:01:30,-115.8895075,51.7857261,Wolf,Red Deer
B042,2048103402,2003-01-15 03:01:55,-115.9300708,51.8141039,Wolf,Red Deer
B042,2048103403,2003-01-15 07:01:21,-115.9334547,51.8156067,Wolf,Red Deer
B042,2048103404,2003-01-15 11:01:48,-115.9329669,51.8143664,Wolf,Red Deer
B042,2048103405,2003-01-15 19:01:09,-115.9532281,51.7681364,Wolf,Red Deer
B042,2048103406,2003-01-15 23:02:09,-115.9080594,51.7223675,Wolf,Red Deer
B042,2048103407,2003-01-16 03:01:04,-116.0000694,51.7136189,Wolf,Red Deer
B042,2048103408,2003-01-16 07:02:54,-116.0057647,51.7260183,Wolf,Red Deer
B042,2048103409,2003-01-16 11:01:59,-116.0104236,51.7280931,Wolf,Red Deer
B042,2048103410,2003-01-16 15:01:17,-116.0160172,51.7422936,Wolf,Red Deer
B042,2048103411,2003-01-16 19:01:09,-116.0159531,51.7422814,Wolf,Red Deer
B042,2048103412,2003-01-17 03:02:50,-115.8640539,51.5823025,Wolf,Red Deer
B042,2048103413,2003-01-17 07:01:18,-115.8813969,51.5815811,Wolf,Red Deer
B042,2048103414,2003-01-17 11:02:09,-116.0452214,51.5398875,Wolf,Red Deer
B042,2048103415,2003-01-17 15:01:07,-116.0612111,51.5422781,Wolf,Red Deer
B042,2048103416,2003-01-17 19:02:51,-116.0615492,51.54198,Wolf,Red Deer
B042,2048103417,2003-01-18 03:01:32,-116.1398733,51.56713,Wolf,Red Deer
B042,2048103418,2003-01-18 07:01:19,-116.2254289,51.5989356,Wolf,Red Deer
B042,2048103419,2003-01-18 08:01:39,-116.2281275,51.5998161,Wolf,Red Deer
B042,2048103420,2003-01-18 09:01:09,-116.2281714,51.5997889,Wolf,Red Deer
B042,2048103421,2003-01-18 10:01:04,-116.2281572,51.5998519,Wolf,Red Deer
B042,2048103422,2003-01-18 11:00:50,-116.2282211,51.5998269,Wolf,Red Deer
B042,2048103423,2003-01-18 12:01:39,-116.2268267,51.5992236,Wolf,Red Deer
B042,2048103424,2003-01-18 13:02:08,-116.2351994,51.6098806,Wolf,Red Deer
B042,2048103425,2003-01-18 15:02:00,-116.2318142,51.625765,Wolf,Red Deer
B042,2048103426,2003-01-18 16:00:54,-116.2335019,51.6274286,Wolf,Red Deer
B042,2048103427,2003-01-18 17:01:08,-116.2334525,51.6274739,Wolf,Red Deer
B042,2048103428,2003-01-18 18:00:45,-116.2335117,51.6275028,Wolf,Red Deer
B042,2048103429,2003-01-18 19:00:34,-116.2335167,51.6275153,Wolf,Red Deer
B042,2048103430,2003-01-18 20:00:57,-116.2334436,51.6274917,Wolf,Red Deer
B042,2048103431,2003-01-18 21:00:16,-116.2334967,51.6272539,Wolf,Red Deer
B042,2048103432,2003-01-18 22:01:07,-116.2316442,51.6255378,Wolf,Red Deer
B042,2048103433,2003-01-18 23:02:50,-116.2197775,51.6043658,Wolf,Red Deer
B042,2048103434,2003-01-19 00:01:52,-116.1925531,51.5800906,Wolf,Red Deer
B042,2048103435,2003-01-19 01:01:31,-116.1948756,51.57884,Wolf,Red Deer
B042,2048103436,2003-01-19 03:02:10,-116.1456217,51.5783028,Wolf,Red Deer
B042,2048103437,2003-01-19 04:00:48,-116.1326094,51.5951233,Wolf,Red Deer
B042,2048103438,2003-01-19 05:00:48,-116.1452981,51.6352886,Wolf,Red Deer
B042,2048103439,2003-01-19 06:01:44,-116.1595442,51.6489922,Wolf,Red Deer
B042,2048103440,2003-01-19 07:01:08,-116.1529747,51.6498206,Wolf,Red Deer
B042,2048103441,2003-01-19 11:02:01,-116.1864758,51.6660022,Wolf,Red Deer
B042,2048103442,2003-01-19 15:01:42,-116.1329142,51.5928308,Wolf,Red Deer
B042,2048103443,2003-01-19 19:02:53,-116.1632947,51.5261,Wolf,Red Deer
B042,2048103444,2003-01-19 23:01:33,-116.1919586,51.5044108,Wolf,Red Deer
B042,2048103445,2003-01-20 03:01:09,-116.1566069,51.5534361,Wolf,Red Deer
B042,2048103446,2003-01-20 07:01:18,-116.1566056,51.5533528,Wolf,Red Deer
B042,2048103447,2003-01-20 11:02:50,-116.1566406,51.5533436,Wolf,Red Deer
B042,2048103448,2003-01-20 15:02:48,-116.1567022,51.5533378,Wolf,Red Deer
B042,2048103449,2003-01-20 19:02:12,-116.1562814,51.5534167,Wolf,Red Deer
B042,2048103450,2003-01-20 23:01:05,-116.1562269,51.5534406,Wolf,Red Deer
B042,2048103451,2003-01-21 03:01:25,-116.1560525,51.5533714,Wolf,Red Deer
B042,2048103452,2003-01-21 11:01:48,-116.1561436,51.5532683,Wolf,Red Deer
B042,2048103453,2003-01-21 15:01:18,-116.1560033,51.5535367,Wolf,Red Deer
B042,2048103454,2003-01-21 19:02:18,-116.1508558,51.5578628,Wolf,Red Deer
B042,2048103455,2003-01-21 23:01:48,-116.1508886,51.5579058,Wolf,Red Deer
B042,2048103456,2003-01-22 03:01:38,-116.1561169,51.5534403,Wolf,Red Deer
B042,2048103457,2003-01-22 11:02:37,-116.1565017,51.5534578,Wolf,Red Deer
B042,2048103458,2003-01-22 15:01:52,-116.1542256,51.5541056,Wolf,Red Deer
B042,2048103459,2003-01-22 23:01:07,-116.0952697,51.5595469,Wolf,Red Deer
B042,2048103460,2003-01-23 07:01:50,-115.7825544,51.6750047,Wolf,Red Deer
B042,2048103461,2003-01-23 11:01:49,-115.782595,51.6750761,Wolf,Red Deer
B042,2048103462,2003-01-23 15:01:12,-115.7819597,51.6730922,Wolf,Red Deer
B042,2048103463,2003-01-23 19:01:09,-115.7966175,51.6795561,Wolf,Red Deer
B042,2048103464,2003-01-24 03:01:17,-115.7022939,51.6279692,Wolf,Red Deer
B042,2048103465,2003-01-24 07:02:51,-115.7555025,51.6752464,Wolf,Red Deer
B042,2048103466,2003-01-24 11:02:02,-115.7631794,51.6769517,Wolf,Red Deer
B042,2048103467,2003-01-24 15:01:10,-115.7732094,51.6739697,Wolf,Red Deer
B042,2048103468,2003-01-24 23:01:33,-115.7833744,51.6767358,Wolf,Red Deer
B042,2048103469,2003-01-25 03:01:10,-115.7836161,51.6779564,Wolf,Red Deer
B042,2048103470,2003-01-25 07:01:18,-115.7895142,51.6776892,Wolf,Red Deer
B042,2048103471,2003-01-25 08:02:09,-115.7895814,51.6776136,Wolf,Red Deer
B042,2048103472,2003-01-25 09:01:36,-115.7894603,51.6779322,Wolf,Red Deer
B042,2048103473,2003-01-25 10:00:20,-115.7895894,51.6778244,Wolf,Red Deer
B042,2048103474,2003-01-25 11:02:00,-115.7895308,51.6776786,Wolf,Red Deer
B042,2048103475,2003-01-25 12:00:38,-115.7894397,51.6777661,Wolf,Red Deer
B042,2048103476,2003-01-25 13:01:29,-115.7894944,51.6777928,Wolf,Red Deer
B042,2048103477,2003-01-25 14:01:08,-115.78949,51.6776283,Wolf,Red Deer
B042,2048103478,2003-01-25 15:01:01,-115.7888931,51.6780717,Wolf,Red Deer
B042,2048103479,2003-01-25 16:01:11,-115.7648236,51.6735953,Wolf,Red Deer
B042,2048103480,2003-01-25 17:01:09,-115.7297619,51.6835978,Wolf,Red Deer
B042,2048103481,2003-01-25 18:01:01,-115.7043803,51.7052958,Wolf,Red Deer
B042,2048103482,2003-01-25 19:02:50,-115.7070808,51.7065856,Wolf,Red Deer
B042,2048103483,2003-01-25 20:01:09,-115.7070569,51.7065322,Wolf,Red Deer
B042,2048103484,2003-01-25 21:00:40,-115.7070264,51.7064994,Wolf,Red Deer
B042,2048103485,2003-01-25 22:01:18,-115.7070667,51.7064692,Wolf,Red Deer
B042,2048103486,2003-01-25 23:01:45,-115.6971025,51.715075,Wolf,Red Deer
B042,2048103487,2003-01-26 00:00:37,-115.7060919,51.7141292,Wolf,Red Deer
B042,2048103488,2003-01-26 01:00:50,-115.7139747,51.6919197,Wolf,Red Deer
B042,2048103489,2003-01-26 04:02:42,-115.8166239,51.6652108,Wolf,Red Deer
B042,2048103490,2003-01-26 05:00:28,-115.8311233,51.6570944,Wolf,Red Deer
B042,2048103491,2003-01-26 06:01:32,-115.8463378,51.6544953,Wolf,Red Deer
B042,2048103492,2003-01-26 07:02:10,-115.8501947,51.64348,Wolf,Red Deer
B042,2048103493,2003-01-26 11:01:57,-115.8490372,51.6394114,Wolf,Red Deer
B042,2048103494,2003-01-26 15:01:18,-115.8498106,51.6437211,Wolf,Red Deer
B042,2048103495,2003-01-26 19:02:21,-115.8440047,51.6270297,Wolf,Red Deer
B042,2048103496,2003-01-26 23:01:19,-115.8275975,51.62327,Wolf,Red Deer
B042,2048103497,2003-01-27 03:01:18,-115.7898267,51.5580197,Wolf,Red Deer
B042,2048103498,2003-01-27 07:01:18,-115.7885292,51.5587444,Wolf,Red Deer
B042,2048103499,2003-01-27 11:01:38,-115.7546742,51.5559828,Wolf,Red Deer
B042,2048103500,2003-01-27 15:01:18,-115.7547247,51.5561908,Wolf,Red Deer
B042,2048103501,2003-01-27 19:01:33,-115.7547253,51.5563567,Wolf,Red Deer
B042,2048103502,2003-01-27 23:01:32,-115.7549658,51.5561197,Wolf,Red Deer
B042,2048103503,2003-01-28 03:01:32,-115.7604417,51.5577175,Wolf,Red Deer
B042,2048103504,2003-01-28 07:01:51,-115.7555747,51.5564664,Wolf,Red Deer
B042,2048103505,2003-01-28 11:00:52,-115.7530586,51.5553833,Wolf,Red Deer
B042,2048103506,2003-01-28 15:01:08,-115.7530064,51.555495,Wolf,Red Deer
B042,2048103507,2003-01-28 19:01:31,-115.7477375,51.5395853,Wolf,Red Deer
B042,2048103508,2003-01-28 23:01:18,-115.7475442,51.5399933,Wolf,Red Deer
B042,2048103509,2003-01-29 03:02:49,-115.7739944,51.5328142,Wolf,Red Deer
B042,2048103510,2003-01-29 07:02:11,-115.7113383,51.5650661,Wolf,Red Deer
B042,2048103511,2003-01-29 11:02:20,-115.7125858,51.5621042,Wolf,Red Deer
B042,2048103512,2003-01-29 15:01:02,-115.7116553,51.5602722,Wolf,Red Deer
B042,2048103513,2003-01-29 23:01:34,-115.756875,51.5456256,Wolf,Red Deer
B042,2048103514,2003-01-30 03:02:10,-115.7844144,51.5607881,Wolf,Red Deer
B042,2048103515,2003-01-30 07:01:58,-115.7789575,51.5620286,Wolf,Red Deer
B042,2048103516,2003-01-30 15:01:09,-115.7817328,51.5603961,Wolf,Red Deer
B042,2048103517,2003-01-30 19:02:14,-115.8341111,51.6316831,Wolf,Red Deer
B042,2048103518,2003-01-30 23:02:18,-115.8683981,51.6574736,Wolf,Red Deer
B042,2048103519,2003-01-31 03:01:19,-115.9946886,51.5489981,Wolf,Red Deer
B042,2048103520,2003-01-31 11:01:34,-115.9108022,51.4628486,Wolf,Red Deer
B042,2048103521,2003-01-31 15:01:30,-115.9087364,51.4661419,Wolf,Red Deer
B042,2048103522,2003-01-31 23:01:29,-115.9211781,51.4825667,Wolf,Red Deer
B042,2048103523,2003-02-01 03:00:57,-115.9336664,51.5565144,Wolf,Red Deer
B042,2048103524,2003-02-01 08:01:31,-115.9617253,51.5751222,Wolf,Red Deer
B042,2048103525,2003-02-01 09:01:18,-115.9615547,51.5746417,Wolf,Red Deer
B042,2048103526,2003-02-01 10:01:31,-115.9615678,51.5750083,Wolf,Red Deer
B042,2048103527,2003-02-01 11:02:51,-115.9616228,51.5750317,Wolf,Red Deer
