mse,predictions,actual,best_params
8037.065737012904,"[[  51.807034 -115.43518 ]
 [  51.818695 -115.43886 ]
 [  51.827724 -115.444954]
 ...
 [  51.835526 -115.43821 ]
 [  51.83234  -115.43704 ]
 [  51.829937 -115.43655 ]]","[[  51.894794 -115.458582]
 [  51.895223 -115.458453]
 [  51.895111 -115.458526]
 ...
 [  51.891727 -115.460463]
 [  51.941368 -115.403011]
 [  51.942048 -115.403079]]","{'lr': 0.001, 'nodes': 256, 'layers': 5}"
