mse,predictions,actual,best_params
8075.718859860757,"[[  51.630344 -115.49708 ]
 [  51.633373 -115.4994  ]
 [  51.642136 -115.498024]
 ...
 [  51.626648 -115.48982 ]
 [  51.626648 -115.48982 ]
 [  51.626648 -115.48982 ]]","[[  51.645807 -115.472888]
 [  51.645833 -115.472906]
 [  51.645778 -115.472971]
 ...
 [  51.644949 -115.564538]
 [  51.640697 -115.570173]
 [  51.621556 -115.559339]]","{'lr': 0.001, 'nodes': 64, 'layers': 3}"
