mse,predictions,actual,best_params
8110.49861671221,"[[  51.812157 -115.65686 ]
 [  51.818363 -115.67238 ]
 [  51.823383 -115.681206]
 ...
 [  51.863415 -115.86288 ]
 [  51.863415 -115.86288 ]
 [  51.863415 -115.86288 ]]","[[  51.8020769 -115.6531203]
 [  51.7748147 -115.6291528]
 [  51.7243781 -115.5950567]
 ...
 [  51.7874111 -115.6359331]
 [  51.7873542 -115.635665 ]
 [  51.7875292 -115.6354694]]","{'lr': 0.0001, 'nodes': 256, 'layers': 7}"
