mse,predictions,actual,best_params
8192.902456625894,"[[  50.896248 -115.413666]
 [  50.912464 -115.471596]
 [  50.936935 -115.51729 ]
 ...
 [  51.592697 -116.3691  ]
 [  51.592697 -116.3691  ]
 [  51.592697 -116.3691  ]]","[[  50.9091091 -115.132061 ]
 [  50.9091147 -115.132061 ]
 [  50.9090846 -115.1320316]
 ...
 [  50.6466641 -115.0645022]
 [  50.6502302 -115.0668792]
 [  50.6502526 -115.0669277]]","{'lr': 0.001, 'nodes': 16, 'layers': 5}"
