mse,predictions,actual,best_params
8049.4311255538605,"[[  51.59151  -115.62674 ]
 [  51.588184 -115.62741 ]
 [  51.584484 -115.62865 ]
 ...
 [  51.540886 -115.69322 ]
 [  51.540886 -115.69322 ]
 [  51.540886 -115.69322 ]]","[[  51.5994453 -115.6267678]
 [  51.5993436 -115.6272653]
 [  51.5994044 -115.6272939]
 ...
 [  51.5446164 -115.7317386]
 [  51.5446539 -115.7319833]
 [  51.5436356 -115.7267492]]","{'lr': 0.001, 'nodes': 256, 'layers': 7}"
