mse,predictions,actual,best_params,MAE_Latitude,RMSE_Latitude,MAE_Longitude,RMSE_Longitude,Mean_Haversine_Distance,Median_Haversine_Distance
0.028922572791570705,"[[  51.61635175 -115.58206347]
 [  51.61666018 -115.57326383]
 [  51.61714935 -115.56568021]
 ...
 [  51.55798539 -115.80545965]
 [  51.55798539 -115.80545961]
 [  51.55798539 -115.80545965]]","[[  51.645807 -115.472888]
 [  51.645833 -115.472906]
 [  51.645778 -115.472971]
 ...
 [  51.644949 -115.564538]
 [  51.640697 -115.570173]
 [  51.621556 -115.559339]]","{'lr': 0.0001, 'nodes': 64, 'layers': 3}",0.0825033297443237,0.09383318986819433,0.2095569195695419,0.2214508479602208,17.74602781555904,19.305116521755657
