mse,predictions,actual,best_params,MAE_Latitude,RMSE_Latitude,MAE_Longitude,RMSE_Longitude,Mean_Haversine_Distance,Median_Haversine_Distance
0.002501834699223975,"[[  51.85490681 -115.34581391]
 [  51.8361064  -115.32392822]
 [  51.79837967 -115.32502787]
 [  51.76620771 -115.30823301]
 [  51.74689463 -115.30912541]
 [  51.72290684 -115.30025561]
 [  51.70403142 -115.29124169]
 [  51.68869871 -115.29229113]
 [  51.68154022 -115.292556  ]
 [  51.68110654 -115.3000759 ]
 [  51.68208055 -115.30735983]
 [  51.68120379 -115.31700394]
 [  51.68083203 -115.32541601]
 [  51.68054848 -115.33252176]
 [  51.68030359 -115.33943914]
 [  51.6800551  -115.34502811]
 [  51.67968295 -115.35016021]
 [  51.67924162 -115.35450955]]","[[  51.7974219 -115.3579181]
 [  51.78627   -115.3496633]
 [  51.7457811 -115.3851939]
 [  51.7385081 -115.3993458]
 [  51.7118861 -115.3799564]
 [  51.7117653 -115.3793461]
 [  51.7086225 -115.3725219]
 [  51.7086119 -115.3723942]
 [  51.7147928 -115.3853028]
 [  51.7125603 -115.3812831]
 [  51.7107703 -115.3801153]
 [  51.6957728 -115.3217844]
 [  51.6772731 -115.3005525]
 [  51.6777728 -115.3008825]
 [  51.6625753 -115.3026642]
 [  51.6638328 -115.3006606]
 [  51.6639925 -115.2738619]
 [  51.6637267 -115.2741258]]","{'lr': 0.001, 'nodes': 128, 'layers': 3}",0.024318306368223592,0.02915910691579493,0.058124448312778694,0.06444700056884874,5.192906303531295,5.811307644095043
