mse,predictions,actual,best_params,MAE_Latitude,RMSE_Latitude,MAE_Longitude,RMSE_Longitude,Mean_Haversine_Distance,Median_Haversine_Distance
0.6404638024168412,"[[  51.2796082  -115.88303783]
 [  51.28908886 -115.88801525]
 [  51.30229071 -115.89832405]
 ...
 [  51.37075508 -116.01872021]
 [  51.37075508 -116.01872021]
 [  51.37075508 -116.01872026]]","[[  50.9091091 -115.132061 ]
 [  50.9091147 -115.132061 ]
 [  50.9090846 -115.1320316]
 ...
 [  50.6466641 -115.0645022]
 [  50.6502302 -115.0668792]
 [  50.6502526 -115.0669277]]","{'lr': 1e-05, 'nodes': 128, 'layers': 3}",0.6556432523191859,0.6602840051242556,0.9183070838206678,0.9192130533291804,97.26982454750352,98.92920806318777
